#,Date-Time (EST),"ACCurrent , amp","Temperature , °C","RH , %","Dew Point , °C"
4678,02/01/2025 17:07:00,0.36,11.667,20.91,-9.97
4679,02/01/2025 17:08:00,0.363,11.654,20.88,-10.0
4680,02/01/2025 17:09:00,0.36,11.643,20.8,-10.05
4681,02/01/2025 17:10:00,0.36,11.637,20.97,-9.96
4682,02/01/2025 17:11:00,0.36,11.628,20.94,-9.98
4683,02/01/2025 17:12:00,0.36,11.617,20.88,-10.03
4684,02/01/2025 17:13:00,0.357,11.61,20.94,-10.0
4685,02/01/2025 17:14:00,0.36,11.596,20.85,-10.07
4686,02/01/2025 17:15:00,0.36,11.585,20.8,-10.1
4687,02/01/2025 17:16:00,0.363,11.581,20.92,-10.03
4688,02/01/2025 17:17:00,0.363,11.566,20.76,-10.15
4689,02/01/2025 17:18:00,0.363,11.557,20.76,-10.16
4690,02/01/2025 17:19:00,0.36,11.546,20.81,-10.13
4691,02/01/2025 17:20:00,0.36,11.54,20.83,-10.12
4692,02/01/2025 17:21:00,0.363,11.529,20.74,-10.19
4693,02/01/2025 17:22:00,0.36,11.522,20.77,-10.18
4694,02/01/2025 17:23:00,0.36,11.51,20.86,-10.13
4695,02/01/2025 17:24:00,0.36,11.503,20.83,-10.16
4696,02/01/2025 17:25:00,0.36,11.499,21.01,-10.05
4697,02/01/2025 17:26:00,0.357,11.49,21.01,-10.06
4698,02/01/2025 17:27:00,0.357,11.47,20.72,-10.25
4699,02/01/2025 17:28:00,0.366,11.464,20.81,-10.2
4700,02/01/2025 17:29:00,0.366,11.465,21.06,-10.05
4701,02/01/2025 17:30:00,0.369,11.461,21.21,-9.96
4702,02/01/2025 17:31:00,0.369,11.453,21.04,-10.07
4703,02/01/2025 17:32:00,0.369,11.447,21.08,-10.05
4704,02/01/2025 17:33:00,0.366,11.429,20.72,-10.28
4705,02/01/2025 17:34:00,0.366,11.424,20.87,-10.2
4706,02/01/2025 17:35:00,0.366,11.408,20.52,-10.42
4707,02/01/2025 17:36:00,0.366,11.409,20.76,-10.27
4708,02/01/2025 17:37:00,0.366,11.405,20.78,-10.27
4709,02/01/2025 17:38:00,0.366,11.389,20.64,-10.36
4710,02/01/2025 17:39:00,0.366,11.383,20.75,-10.31
4711,02/01/2025 17:40:00,0.366,11.376,20.73,-10.32
4712,02/01/2025 17:41:00,0.366,11.37,20.76,-10.31
4713,02/01/2025 17:42:00,0.366,11.356,20.61,-10.41
4714,02/01/2025 17:43:00,0.366,11.348,20.73,-10.34
4715,02/01/2025 17:44:00,0.369,11.341,20.65,-10.4
4716,02/01/2025 17:45:00,0.366,11.335,20.84,-10.29
4717,02/01/2025 17:46:00,0.369,11.329,20.91,-10.25
4718,02/01/2025 17:47:00,0.363,11.321,20.9,-10.27
4719,02/01/2025 17:48:00,0.369,11.306,20.68,-10.41
4720,02/01/2025 17:49:00,0.366,11.3,20.7,-10.41
4721,02/01/2025 17:50:00,0.366,11.275,20.47,-10.57
4722,02/01/2025 17:51:00,0.366,11.275,20.79,-10.37
4723,02/01/2025 17:52:00,0.366,11.278,21.0,-10.24
4724,02/01/2025 17:53:00,0.363,11.266,20.78,-10.38
4725,02/01/2025 17:54:00,0.366,11.265,20.88,-10.32
4726,02/01/2025 17:55:00,0.363,11.256,20.78,-10.39
4727,02/01/2025 17:56:00,0.366,11.25,20.65,-10.48
4728,02/01/2025 17:57:00,0.366,11.234,20.5,-10.58
4729,02/01/2025 17:58:00,0.363,11.23,20.6,-10.52
4730,02/01/2025 17:59:00,0.363,11.21,20.37,-10.68
4731,02/01/2025 18:00:00,0.366,11.209,20.48,-10.62
4732,02/01/2025 18:01:00,0.366,11.204,20.69,-10.49
4733,02/01/2025 18:02:00,0.363,11.189,20.54,-10.59
4734,02/01/2025 18:03:00,0.363,11.18,20.38,-10.7
4735,02/01/2025 18:04:00,0.363,11.167,20.34,-10.74
4736,02/01/2025 18:05:00,0.363,11.158,20.41,-10.7
4737,02/01/2025 18:06:00,0.366,11.149,20.5,-10.65
4738,02/01/2025 18:07:00,0.363,11.142,20.55,-10.63
4739,02/01/2025 18:08:00,0.363,11.137,20.67,-10.55
4740,02/01/2025 18:09:00,0.366,11.128,20.67,-10.56
4741,02/01/2025 18:10:00,0.366,11.122,20.73,-10.53
4742,02/01/2025 18:11:00,0.366,11.11,20.54,-10.66
4743,02/01/2025 18:12:00,0.363,11.103,20.66,-10.59
4744,02/01/2025 18:13:00,0.366,11.094,20.54,-10.68
4745,02/01/2025 18:14:00,0.363,11.082,20.52,-10.7
4746,02/01/2025 18:15:00,0.363,11.076,20.39,-10.78
4747,02/01/2025 18:16:00,0.363,11.065,20.35,-10.81
4748,02/01/2025 18:17:00,0.363,11.055,20.38,-10.8
4749,02/01/2025 18:18:00,0.366,11.04,20.18,-10.94
4750,02/01/2025 18:19:00,0.363,11.029,20.06,-11.03
4751,02/01/2025 18:20:00,0.366,11.023,20.32,-10.87
4752,02/01/2025 18:21:00,0.363,11.014,20.26,-10.91
4753,02/01/2025 18:22:00,0.363,11.003,20.16,-10.98
4754,02/01/2025 18:23:00,0.36,10.991,20.22,-10.95
4755,02/01/2025 18:24:00,0.363,10.988,20.29,-10.92
4756,02/01/2025 18:25:00,0.363,10.976,20.3,-10.92
4757,02/01/2025 18:26:00,0.363,10.963,20.18,-11.01
4758,02/01/2025 18:27:00,0.363,10.957,20.27,-10.95
4759,02/01/2025 18:28:00,0.363,10.947,20.15,-11.04
4760,02/01/2025 18:29:00,0.366,10.94,20.23,-10.99
4761,02/01/2025 18:30:00,0.366,10.928,20.27,-10.98
4762,02/01/2025 18:31:00,0.366,10.911,20.11,-11.09
4763,02/01/2025 18:32:00,0.366,10.895,19.9,-11.24
4764,02/01/2025 18:33:00,0.363,10.89,20.01,-11.17
4765,02/01/2025 18:34:00,0.366,10.883,20.1,-11.12
4766,02/01/2025 18:35:00,0.366,10.875,20.27,-11.02
4767,02/01/2025 18:36:00,0.366,10.864,20.16,-11.1
4768,02/01/2025 18:37:00,0.363,10.855,20.23,-11.06
4769,02/01/2025 18:38:00,0.366,10.849,20.34,-11.0
4770,02/01/2025 18:39:00,0.363,10.835,20.32,-11.02
4771,02/01/2025 18:40:00,0.36,10.829,20.2,-11.1
4772,02/01/2025 18:41:00,0.36,10.814,20.11,-11.17
4773,02/01/2025 18:42:00,0.363,10.806,20.14,-11.16
4774,02/01/2025 18:43:00,0.366,10.803,20.35,-11.03
4775,02/01/2025 18:44:00,0.363,10.796,20.34,-11.05
4776,02/01/2025 18:45:00,0.363,10.791,20.32,-11.06
4777,02/01/2025 18:46:00,0.363,10.78,20.37,-11.04
4778,02/01/2025 18:47:00,0.366,10.774,20.2,-11.15
4779,02/01/2025 18:48:00,0.363,10.765,20.28,-11.11
4780,02/01/2025 18:49:00,0.363,10.76,20.14,-11.2
4781,02/01/2025 18:50:00,0.363,10.754,20.21,-11.16
4782,02/01/2025 18:51:00,0.363,10.748,20.34,-11.09
4783,02/01/2025 18:52:00,0.363,10.738,20.16,-11.2
4784,02/01/2025 18:53:00,0.363,10.722,20.1,-11.25
4785,02/01/2025 18:54:00,0.363,10.713,20.04,-11.3
4786,02/01/2025 18:55:00,0.363,10.705,20.0,-11.33
4787,02/01/2025 18:56:00,0.363,10.698,20.04,-11.31
4788,02/01/2025 18:57:00,0.363,10.687,20.0,-11.35
4789,02/01/2025 18:58:00,0.363,10.673,19.89,-11.43
4790,02/01/2025 18:59:00,0.363,10.663,19.81,-11.48
4791,02/01/2025 19:00:00,0.363,10.651,19.92,-11.43
4792,02/01/2025 19:01:00,0.363,10.626,19.55,-11.68
4793,02/01/2025 19:02:00,0.363,10.62,19.7,-11.59
4794,02/01/2025 19:03:00,0.366,10.602,19.73,-11.59
4795,02/01/2025 19:04:00,0.363,10.592,19.76,-11.57
4796,02/01/2025 19:05:00,0.363,10.58,19.74,-11.59
4797,02/01/2025 19:06:00,0.366,10.576,20.11,-11.37
4798,02/01/2025 19:07:00,0.363,10.56,20.05,-11.42
4799,02/01/2025 19:08:00,0.363,10.548,19.97,-11.48
4800,02/01/2025 19:09:00,0.363,10.539,20.03,-11.45
4801,02/01/2025 19:10:00,0.363,10.522,19.89,-11.55
4802,02/01/2025 19:11:00,0.363,10.513,19.91,-11.55
4803,02/01/2025 19:12:00,0.366,10.505,20.1,-11.44
4804,02/01/2025 19:13:00,0.363,10.496,20.14,-11.42
4805,02/01/2025 19:14:00,0.36,10.482,20.11,-11.45
4806,02/01/2025 19:15:00,0.36,10.476,20.15,-11.43
4807,02/01/2025 19:16:00,0.363,10.469,20.14,-11.44
4808,02/01/2025 19:17:00,0.363,10.461,20.26,-11.37
4809,02/01/2025 19:18:00,0.363,10.452,20.17,-11.44
4810,02/01/2025 19:19:00,0.363,10.446,20.17,-11.44
4811,02/01/2025 19:20:00,0.366,10.435,20.06,-11.52
4812,02/01/2025 19:21:00,0.363,10.424,20.05,-11.54
4813,02/01/2025 19:22:00,0.363,10.409,19.91,-11.64
4814,02/01/2025 19:23:00,0.363,10.407,19.88,-11.65
4815,02/01/2025 19:24:00,0.363,10.392,19.68,-11.79
4816,02/01/2025 19:25:00,0.363,10.383,19.8,-11.72
4817,02/01/2025 19:26:00,0.363,10.378,19.83,-11.71
4818,02/01/2025 19:27:00,0.366,10.363,19.78,-11.75
4819,02/01/2025 19:28:00,0.366,10.357,19.83,-11.73
4820,02/01/2025 19:29:00,0.366,10.351,19.96,-11.65
4821,02/01/2025 19:30:00,0.366,10.337,19.78,-11.77
4822,02/01/2025 19:31:00,0.363,10.331,19.85,-11.73
4823,02/01/2025 19:32:00,0.363,10.319,19.69,-11.85
4824,02/01/2025 19:33:00,0.366,10.309,19.73,-11.83
4825,02/01/2025 19:34:00,0.366,10.302,19.81,-11.78
4826,02/01/2025 19:35:00,0.366,10.283,19.55,-11.96
4827,02/01/2025 19:36:00,0.366,10.277,19.73,-11.85
4828,02/01/2025 19:37:00,0.366,10.271,19.84,-11.79
4829,02/01/2025 19:38:00,0.366,10.262,19.82,-11.81
4830,02/01/2025 19:39:00,0.363,10.257,19.94,-11.74
4831,02/01/2025 19:40:00,0.366,10.248,19.93,-11.76
4832,02/01/2025 19:41:00,0.363,10.239,19.79,-11.85
4833,02/01/2025 19:42:00,0.363,10.228,19.79,-11.86
4834,02/01/2025 19:43:00,0.363,10.23,20.05,-11.69
4835,02/01/2025 19:44:00,0.36,10.222,19.91,-11.79
4836,02/01/2025 19:45:00,0.363,10.213,19.76,-11.89
4837,02/01/2025 19:46:00,0.36,10.208,19.82,-11.86
4838,02/01/2025 19:47:00,0.36,10.202,19.74,-11.91
4839,02/01/2025 19:48:00,0.363,10.193,19.79,-11.89
4840,02/01/2025 19:49:00,0.36,10.19,19.79,-11.89
4841,02/01/2025 19:50:00,0.363,10.175,19.61,-12.02
4842,02/01/2025 19:51:00,0.363,10.167,19.56,-12.06
4843,02/01/2025 19:52:00,0.36,10.161,19.73,-11.95
4844,02/01/2025 19:53:00,0.363,10.15,19.6,-12.04
4845,02/01/2025 19:54:00,0.36,10.132,19.39,-12.19
4846,02/01/2025 19:55:00,0.363,10.127,19.48,-12.14
4847,02/01/2025 19:56:00,0.363,10.116,19.54,-12.11
4848,02/01/2025 19:57:00,0.363,10.103,19.48,-12.16
4849,02/01/2025 19:58:00,0.363,10.093,19.48,-12.17
4850,02/01/2025 19:59:00,0.36,10.081,19.51,-12.16
4851,02/01/2025 20:00:00,0.36,10.069,19.52,-12.16
4852,02/01/2025 20:01:00,0.363,10.055,19.43,-12.23
4853,02/01/2025 20:02:00,0.36,10.043,19.47,-12.21
4854,02/01/2025 20:03:00,0.363,10.032,19.55,-12.17
4855,02/01/2025 20:04:00,0.363,10.015,19.48,-12.23
4856,02/01/2025 20:05:00,0.363,10.004,19.46,-12.25
4857,02/01/2025 20:06:00,0.363,9.994,19.55,-12.2
4858,02/01/2025 20:07:00,0.363,9.981,19.6,-12.18
4859,02/01/2025 20:08:00,0.366,9.961,19.5,-12.26
4860,02/01/2025 20:09:00,0.366,9.955,19.56,-12.23
4861,02/01/2025 20:10:00,0.354,9.94,19.5,-12.28
4862,02/01/2025 20:11:00,0.357,9.934,19.7,-12.16
4863,02/01/2025 20:12:00,0.357,9.915,19.62,-12.22
4864,02/01/2025 20:13:00,0.354,9.908,19.56,-12.27
4865,02/01/2025 20:14:00,0.354,9.889,19.5,-12.32
4866,02/01/2025 20:15:00,0.36,9.88,19.51,-12.32
4867,02/01/2025 20:16:00,0.36,9.877,19.64,-12.25
4868,02/01/2025 20:17:00,0.363,9.868,19.58,-12.29
4869,02/01/2025 20:18:00,0.36,9.857,19.59,-12.29
4870,02/01/2025 20:19:00,0.363,9.865,19.82,-12.14
4871,02/01/2025 20:20:00,0.36,9.868,19.89,-12.09
4872,02/01/2025 20:21:00,0.36,9.871,19.94,-12.06
4873,02/01/2025 20:22:00,0.363,9.851,19.8,-12.16
4874,02/01/2025 20:23:00,0.357,9.857,19.74,-12.2
4875,02/01/2025 20:24:00,0.363,9.866,20.03,-12.01
4876,02/01/2025 20:25:00,0.36,9.862,19.86,-12.12
4877,02/01/2025 20:26:00,0.36,9.866,20.05,-12.0
4878,02/01/2025 20:27:00,0.36,9.871,20.22,-11.89
4879,02/01/2025 20:28:00,0.36,9.865,20.06,-11.99
4880,02/01/2025 20:29:00,0.357,9.868,20.06,-11.99
4881,02/01/2025 20:30:00,0.357,9.88,20.28,-11.85
4882,02/01/2025 20:31:00,0.36,9.889,20.44,-11.74
4883,02/01/2025 20:32:00,0.363,9.886,20.34,-11.8
4884,02/01/2025 20:33:00,0.363,9.886,20.28,-11.84
4885,02/01/2025 20:34:00,0.363,9.888,20.18,-11.9
4886,02/01/2025 20:35:00,0.363,9.892,20.18,-11.89
4887,02/01/2025 20:36:00,0.363,9.88,19.91,-12.07
4888,02/01/2025 20:37:00,0.363,9.886,19.97,-12.03
4889,02/01/2025 20:38:00,0.363,9.889,20.11,-11.94
4890,02/01/2025 20:39:00,0.363,9.886,19.99,-12.02
4891,02/01/2025 20:40:00,0.366,9.886,20.08,-11.96
4892,02/01/2025 20:41:00,0.366,9.894,20.18,-11.89
4893,02/01/2025 20:42:00,0.363,9.885,20.12,-11.94
4894,02/01/2025 20:43:00,0.363,9.889,20.05,-11.98
4895,02/01/2025 20:44:00,0.366,9.892,20.17,-11.9
4896,02/01/2025 20:45:00,0.363,9.889,20.08,-11.96
4897,02/01/2025 20:46:00,0.363,9.888,20.05,-11.98
4898,02/01/2025 20:47:00,0.366,9.875,19.69,-12.21
4899,02/01/2025 20:48:00,0.366,9.88,19.94,-12.05
4900,02/01/2025 20:49:00,0.366,9.877,19.94,-12.06
4901,02/01/2025 20:50:00,0.366,9.871,19.8,-12.15
4902,02/01/2025 20:51:00,0.366,9.868,19.82,-12.14
4903,02/01/2025 20:52:00,0.366,9.863,19.8,-12.15
4904,02/01/2025 20:53:00,0.366,9.858,19.88,-12.11
4905,02/01/2025 20:54:00,0.366,9.858,19.82,-12.15
4906,02/01/2025 20:55:00,0.363,9.848,19.8,-12.17
4907,02/01/2025 20:56:00,0.366,9.84,19.75,-12.2
4908,02/01/2025 20:57:00,0.363,9.828,19.47,-12.4
4909,02/01/2025 20:58:00,0.363,9.82,19.66,-12.28
4910,02/01/2025 20:59:00,0.363,9.822,19.75,-12.22
4911,02/01/2025 21:00:00,0.363,9.815,19.8,-12.19
4912,02/01/2025 21:01:00,0.363,9.811,19.88,-12.15
4913,02/01/2025 21:02:00,0.366,9.803,19.82,-12.19
4914,02/01/2025 21:03:00,0.366,9.8,19.88,-12.16
4915,02/01/2025 21:04:00,0.363,9.803,19.98,-12.09
4916,02/01/2025 21:05:00,0.366,9.812,20.16,-11.97
4917,02/01/2025 21:06:00,0.366,9.82,20.14,-11.98
4918,02/01/2025 21:07:00,0.366,9.82,20.03,-12.05
4919,02/01/2025 21:08:00,0.366,9.838,20.38,-11.82
4920,02/01/2025 21:09:00,0.366,9.854,20.37,-11.81
4921,02/01/2025 21:10:00,0.363,9.855,20.3,-11.85
4922,02/01/2025 21:11:00,0.366,9.868,20.23,-11.88
4923,02/01/2025 21:12:00,0.366,9.874,20.09,-11.96
4924,02/01/2025 21:13:00,0.363,9.883,20.12,-11.94
4925,02/01/2025 21:14:00,0.363,9.895,20.24,-11.85
4926,02/01/2025 21:15:00,0.363,9.906,20.27,-11.83
4927,02/01/2025 21:16:00,0.363,9.903,20.12,-11.92
4928,02/01/2025 21:17:00,0.363,9.917,20.31,-11.8
4929,02/01/2025 21:18:00,0.363,9.926,20.44,-11.71
4930,02/01/2025 21:19:00,0.363,9.935,20.42,-11.71
4931,02/01/2025 21:20:00,0.363,9.94,20.4,-11.72
4932,02/01/2025 21:21:00,0.363,9.946,20.35,-11.74
4933,02/01/2025 21:22:00,0.363,9.955,20.49,-11.65
4934,02/01/2025 21:23:00,0.363,9.958,20.38,-11.71
4935,02/01/2025 21:24:00,0.363,9.948,20.2,-11.83
4936,02/01/2025 21:25:00,0.366,9.96,20.23,-11.81
4937,02/01/2025 21:26:00,0.363,9.958,19.99,-11.96
4938,02/01/2025 21:27:00,0.363,9.961,20.08,-11.9
4939,02/01/2025 21:28:00,0.366,9.969,20.22,-11.81
4940,02/01/2025 21:29:00,0.366,9.969,20.2,-11.82
4941,02/01/2025 21:30:00,0.366,9.957,20.02,-11.94
4942,02/01/2025 21:31:00,0.366,9.961,19.99,-11.96
4943,02/01/2025 21:32:00,0.366,9.961,20.03,-11.93
4944,02/01/2025 21:33:00,0.366,9.96,19.99,-11.96
4945,02/01/2025 21:34:00,0.363,9.954,19.99,-11.96
4946,02/01/2025 21:35:00,0.363,9.949,19.91,-12.01
4947,02/01/2025 21:36:00,0.36,9.941,19.91,-12.02
4948,02/01/2025 21:37:00,0.363,9.935,19.9,-12.04
4949,02/01/2025 21:38:00,0.363,9.929,19.9,-12.04
4950,02/01/2025 21:39:00,0.363,9.926,19.93,-12.02
4951,02/01/2025 21:40:00,0.363,9.918,19.99,-11.99
4952,02/01/2025 21:41:00,0.363,9.912,19.97,-12.01
4953,02/01/2025 21:42:00,0.363,9.897,19.91,-12.06
4954,02/01/2025 21:43:00,0.363,9.883,19.85,-12.11
4955,02/01/2025 21:44:00,0.36,9.872,19.79,-12.16
4956,02/01/2025 21:45:00,0.36,9.863,19.82,-12.14
4957,02/01/2025 21:46:00,0.363,9.852,19.85,-12.13
4958,02/01/2025 21:47:00,0.363,9.838,19.8,-12.17
4959,02/01/2025 21:48:00,0.363,9.825,19.85,-12.16
4960,02/01/2025 21:49:00,0.363,9.814,19.92,-12.12
4961,02/01/2025 21:50:00,0.363,9.805,19.97,-12.1
4962,02/01/2025 21:51:00,0.363,9.797,20.03,-12.07
4963,02/01/2025 21:52:00,0.36,9.792,20.12,-12.01
4964,02/01/2025 21:53:00,0.363,9.792,20.29,-11.91
4965,02/01/2025 21:54:00,0.363,9.795,20.43,-11.82
4966,02/01/2025 21:55:00,0.36,9.791,20.37,-11.87
4967,02/01/2025 21:56:00,0.363,9.799,20.52,-11.77
4968,02/01/2025 21:57:00,0.36,9.797,20.49,-11.79
4969,02/01/2025 21:58:00,0.363,9.799,20.55,-11.75
4970,02/01/2025 21:59:00,0.36,9.794,20.53,-11.76
4971,02/01/2025 22:00:00,0.363,9.794,20.45,-11.81
4972,02/01/2025 22:01:00,0.363,9.789,20.51,-11.78
4973,02/01/2025 22:02:00,0.363,9.788,20.58,-11.74
4974,02/01/2025 22:03:00,0.363,9.792,20.73,-11.64
4975,02/01/2025 22:04:00,0.363,9.788,20.71,-11.66
4976,02/01/2025 22:05:00,0.363,9.785,20.65,-11.7
4977,02/01/2025 22:06:00,0.366,9.785,20.7,-11.67
4978,02/01/2025 22:07:00,0.363,9.78,20.7,-11.67
4979,02/01/2025 22:08:00,0.366,9.775,20.68,-11.69
4980,02/01/2025 22:09:00,0.363,9.763,20.67,-11.71
4981,02/01/2025 22:10:00,0.363,9.759,20.67,-11.71
4982,02/01/2025 22:11:00,0.363,9.754,20.67,-11.71
4983,02/01/2025 22:12:00,0.363,9.748,20.7,-11.7
4984,02/01/2025 22:13:00,0.363,9.739,20.71,-11.7
4985,02/01/2025 22:14:00,0.363,9.728,20.65,-11.75
4986,02/01/2025 22:15:00,0.363,9.726,20.74,-11.69
4987,02/01/2025 22:16:00,0.363,9.717,20.8,-11.66
4988,02/01/2025 22:17:00,0.363,9.709,20.82,-11.66
4989,02/01/2025 22:18:00,0.363,9.702,20.82,-11.67
4990,02/01/2025 22:19:00,0.363,9.688,20.79,-11.7
4991,02/01/2025 22:20:00,0.363,9.68,20.74,-11.73
4992,02/01/2025 22:21:00,0.36,9.669,20.8,-11.7
4993,02/01/2025 22:22:00,0.36,9.659,20.83,-11.69
4994,02/01/2025 22:23:00,0.357,9.649,20.8,-11.72
4995,02/01/2025 22:24:00,0.363,9.637,20.86,-11.69
4996,02/01/2025 22:25:00,0.363,9.622,20.81,-11.74
4997,02/01/2025 22:26:00,0.36,9.612,20.82,-11.74
4998,02/01/2025 22:27:00,0.36,9.598,20.84,-11.74
4999,02/01/2025 22:28:00,0.36,9.591,20.92,-11.7
5000,02/01/2025 22:29:00,0.363,9.575,20.89,-11.73
5001,02/01/2025 22:30:00,0.363,9.565,20.94,-11.71
5002,02/01/2025 22:31:00,0.36,9.551,20.86,-11.77
5003,02/01/2025 22:32:00,0.36,9.538,20.92,-11.74
5004,02/01/2025 22:33:00,0.363,9.531,20.9,-11.76
5005,02/01/2025 22:34:00,0.36,9.521,20.99,-11.71
5006,02/01/2025 22:35:00,0.36,9.515,21.05,-11.68
5007,02/01/2025 22:36:00,0.36,9.509,21.13,-11.64
5008,02/01/2025 22:37:00,0.363,9.511,21.18,-11.61
5009,02/01/2025 22:38:00,0.363,9.512,21.3,-11.54
5010,02/01/2025 22:39:00,0.36,9.515,21.33,-11.52
5011,02/01/2025 22:40:00,0.363,9.517,21.37,-11.49
5012,02/01/2025 22:41:00,0.363,9.517,21.33,-11.52
5013,02/01/2025 22:42:00,0.363,9.514,21.27,-11.56
5014,02/01/2025 22:43:00,0.36,9.511,21.3,-11.54
5015,02/01/2025 22:44:00,0.363,9.506,21.28,-11.56
5016,02/01/2025 22:45:00,0.36,9.498,21.25,-11.58
5017,02/01/2025 22:46:00,0.36,9.494,21.28,-11.57
5018,02/01/2025 22:47:00,0.363,9.486,21.26,-11.58
5019,02/01/2025 22:48:00,0.36,9.48,21.3,-11.57
5020,02/01/2025 22:49:00,0.363,9.471,21.28,-11.59
5021,02/01/2025 22:50:00,0.36,9.461,21.28,-11.6
5022,02/01/2025 22:51:00,0.36,9.452,21.24,-11.63
5023,02/01/2025 22:52:00,0.36,9.443,21.3,-11.6
5024,02/01/2025 22:53:00,0.357,9.432,21.23,-11.65
5025,02/01/2025 22:54:00,0.357,9.42,21.25,-11.65
5026,02/01/2025 22:55:00,0.357,9.407,21.26,-11.65
5027,02/01/2025 22:56:00,0.36,9.392,21.2,-11.7
5028,02/01/2025 22:57:00,0.357,9.38,21.22,-11.7
5029,02/01/2025 22:58:00,0.357,9.366,21.26,-11.69
5030,02/01/2025 22:59:00,0.36,9.352,21.24,-11.71
5031,02/01/2025 23:00:00,0.357,9.336,21.21,-11.74
5032,02/01/2025 23:01:00,0.357,9.319,21.24,-11.74
5033,02/01/2025 23:02:00,0.357,9.309,21.32,-11.7
5034,02/01/2025 23:03:00,0.357,9.295,21.32,-11.71
5035,02/01/2025 23:04:00,0.357,9.287,21.35,-11.7
5036,02/01/2025 23:05:00,0.36,9.275,21.44,-11.66
5037,02/01/2025 23:06:00,0.36,9.273,21.49,-11.63
5038,02/01/2025 23:07:00,0.357,9.27,21.55,-11.6
5039,02/01/2025 23:08:00,0.36,9.265,21.58,-11.59
5040,02/01/2025 23:09:00,0.36,9.247,21.59,-11.59
5041,02/01/2025 23:10:00,0.357,9.25,21.58,-11.6
5042,02/01/2025 23:11:00,0.36,9.242,21.58,-11.61
5043,02/01/2025 23:12:00,0.357,9.238,21.61,-11.59
5044,02/01/2025 23:13:00,0.36,9.227,21.58,-11.62
5045,02/01/2025 23:14:00,0.36,9.219,21.59,-11.62
5046,02/01/2025 23:15:00,0.357,9.211,21.66,-11.58
5047,02/01/2025 23:16:00,0.357,9.201,21.59,-11.63
5048,02/01/2025 23:17:00,0.36,9.19,21.6,-11.63
5049,02/01/2025 23:18:00,0.357,9.179,21.59,-11.65
5050,02/01/2025 23:19:00,0.36,9.164,21.57,-11.67
5051,02/01/2025 23:20:00,0.36,9.153,21.56,-11.69
5052,02/01/2025 23:21:00,0.36,9.139,21.54,-11.71
5053,02/01/2025 23:22:00,0.36,9.126,21.57,-11.71
5054,02/01/2025 23:23:00,0.36,9.112,21.58,-11.71
5055,02/01/2025 23:24:00,0.357,9.097,21.58,-11.72
5056,02/01/2025 23:25:00,0.36,9.08,21.57,-11.75
5057,02/01/2025 23:26:00,0.36,9.066,21.58,-11.75
5058,02/01/2025 23:27:00,0.357,9.052,21.64,-11.73
5059,02/01/2025 23:28:00,0.357,9.038,21.61,-11.76
5060,02/01/2025 23:29:00,0.357,9.026,21.67,-11.73
5061,02/01/2025 23:30:00,0.357,9.017,21.72,-11.71
5062,02/01/2025 23:31:00,0.357,9.009,21.76,-11.69
5063,02/01/2025 23:32:00,0.357,9.003,21.85,-11.65
5064,02/01/2025 23:33:00,0.357,8.996,21.87,-11.65
5065,02/01/2025 23:34:00,0.36,8.992,21.9,-11.63
5066,02/01/2025 23:35:00,0.36,8.99,21.96,-11.6
5067,02/01/2025 23:36:00,0.36,8.998,22.04,-11.55
5068,02/01/2025 23:37:00,0.36,8.996,21.98,-11.58
5069,02/01/2025 23:38:00,0.36,8.996,22.02,-11.56
5070,02/01/2025 23:39:00,0.357,8.998,22.05,-11.54
5071,02/01/2025 23:40:00,0.36,8.993,22.02,-11.56
5072,02/01/2025 23:41:00,0.36,8.99,22.04,-11.56
5073,02/01/2025 23:42:00,0.36,8.987,22.0,-11.58
5074,02/01/2025 23:43:00,0.357,8.983,22.05,-11.56
5075,02/01/2025 23:44:00,0.36,8.975,21.99,-11.6
5076,02/01/2025 23:45:00,0.36,8.967,21.97,-11.61
5077,02/01/2025 23:46:00,0.363,8.962,21.99,-11.61
5078,02/01/2025 23:47:00,0.36,8.958,22.06,-11.57
5079,02/01/2025 23:48:00,0.36,8.953,22.03,-11.59
5080,02/01/2025 23:49:00,0.36,8.947,22.08,-11.57
5081,02/01/2025 23:50:00,0.363,8.938,22.02,-11.61
5082,02/01/2025 23:51:00,0.36,8.931,21.97,-11.64
5083,02/01/2025 23:52:00,0.36,8.922,21.98,-11.64
5084,02/01/2025 23:53:00,0.36,8.916,22.06,-11.6
5085,02/01/2025 23:54:00,0.36,8.91,22.0,-11.64
5086,02/01/2025 23:55:00,0.36,8.904,22.02,-11.64
5087,02/01/2025 23:56:00,0.36,8.894,22.02,-11.65
5088,02/01/2025 23:57:00,0.36,8.894,22.11,-11.59
5089,02/01/2025 23:58:00,0.36,8.885,22.09,-11.61
5090,02/01/2025 23:59:00,0.357,8.882,22.14,-11.59
5091,02/02/2025 00:00:00,0.363,8.891,22.32,-11.48
5092,02/02/2025 00:01:00,0.363,8.891,22.29,-11.5
5093,02/02/2025 00:02:00,0.363,8.904,22.32,-11.47
5094,02/02/2025 00:03:00,0.363,8.901,22.31,-11.48
5095,02/02/2025 00:04:00,0.363,8.904,22.2,-11.54
5096,02/02/2025 00:05:00,0.366,8.904,22.2,-11.54
5097,02/02/2025 00:06:00,0.36,8.901,22.13,-11.58
5098,02/02/2025 00:07:00,0.36,8.896,22.06,-11.62
5099,02/02/2025 00:08:00,0.36,8.894,22.11,-11.6
